2026-02-09 20:55:03 | DEBUG    |     Response: {
  "id": "@ViMbCyqdxjo8oUpxelT5wC6JzIZD0FJCWkbNXLRut2g=.ed25519"
}...
2026-02-09 20:55:03 | DEBUG    | Checking if ssb-sim-node-5 is ready...
2026-02-09 20:55:03 | INFO     |     ssb-sim-node-5 is ready (5/10)
2026-02-09 20:55:03 | DEBUG    |     Response: {
  "id": "@+BnlmOCAoxZVNa2AehTpi9jChRk6Xms3UGpRwfojcVA=.ed25519"
}...
2026-02-09 20:55:03 | DEBUG    | Checking if ssb-sim-node-6 is ready...
2026-02-09 20:55:04 | INFO     |     ssb-sim-node-6 is ready (6/10)
2026-02-09 20:55:04 | DEBUG    |     Response: {
  "id": "@sN9oDEyaeK3DJ+9n/4PsJ579mo+/MIQ592t9tUr0RTI=.ed25519"
}...
2026-02-09 20:55:04 | DEBUG    | Checking if ssb-sim-node-7 is ready...
2026-02-09 20:55:04 | INFO     |     ssb-sim-node-7 is ready (7/10)
2026-02-09 20:55:04 | DEBUG    |     Response: {
  "id": "@u79tStUepSn834q3+pH8gGotKW6cWSGmwVcntuX/SYg=.ed25519"
}...
2026-02-09 20:55:04 | DEBUG    | Checking if ssb-sim-node-8 is ready...
2026-02-09 20:55:05 | INFO     |     ssb-sim-node-8 is ready (8/10)
2026-02-09 20:55:05 | DEBUG    |     Response: {
  "id": "@U8rpWYKn/90a/UVU/J2KjGJJtgFELF4uf+wee6ULW7g=.ed25519"
}...
2026-02-09 20:55:05 | DEBUG    | Checking if ssb-sim-node-9 is ready...
2026-02-09 20:55:05 | INFO     |     ssb-sim-node-9 is ready (9/10)
2026-02-09 20:55:05 | DEBUG    |     Response: {
  "id": "@ztUkNNqPR0d5xMhsqGb0YFDanIK3WV8uiPWZK51qfr4=.ed25519"
}...
2026-02-09 20:55:05 | DEBUG    | Checking if ssb-sim-node-10 is ready...
2026-02-09 20:55:05 | INFO     |     ssb-sim-node-10 is ready (10/10)
2026-02-09 20:55:05 | DEBUG    |     Response: {
  "id": "@oqsByyPNxj0DSGFjQNu+hL65phDdiUnWh31UFTl/aZ8=.ed25519"
}...
2026-02-09 20:55:05 | INFO     | All 10 nodes ready (6.42s)
2026-02-09 20:55:05 | DEBUG    | --------------------------------------------------------------------------------
2026-02-09 20:55:05 | INFO     |   Establishing connections (mode: range)...
2026-02-09 20:55:05 | INFO     |   Gathering node information...
2026-02-09 20:55:05 | DEBUG    | Getting info for ssb-sim-node-1...
2026-02-09 20:55:06 | DEBUG    |   ID: {
  "id": "@5v9CenF0N+MWs2hxKvYh4D/65kBaRKi+t+KRVHcAOdM=.ed25519"
}
2026-02-09 20:55:06 | DEBUG    |   Address: net:192.168.1.7:8000~shs:{
